PermutationIndex,Permutation,MatterQubits
213325916,"[4,3,6,11,7,12,5,8,13,10,1,9,2]",4
213339847,"[4,7,6,12,3,11,2,8,13,10,5,9,1]",4
213617466,"[2,8,7,10,4,13,5,6,11,12,3,9,1]",4
213982768,"[1,8,7,10,3,11,6,5,13,12,2,9,4]",4
213983265,"[4,7,6,11,5,10,3,8,13,12,1,9,2]",4
214122772,"[3,6,1,11,7,10,4,8,13,12,2,9,5]",4
214557940,"[5,6,2,11,7,12,1,8,13,10,4,9,3]",4
214981268,"[4,7,6,10,2,12,3,8,11,13,1,9,5]",4
215654002,"[3,7,6,10,4,13,2,8,11,12,1,9,5]",4
215678789,"[3,8,7,12,4,13,1,6,11,10,5,9,2]",4
216479442,"[3,1,6,10,7,13,2,8,11,12,4,9,5]",4
216529668,"[5,8,7,12,1,10,6,3,11,13,4,9,2]",4
216544900,"[2,8,7,10,5,13,1,6,11,12,3,9,4]",4
216714890,"[3,8,7,10,1,13,4,6,12,11,5,9,2]",4
216791199,"[5,8,6,11,4,10,1,7,12,13,2,9,3]",4
216984578,"[1,7,6,13,4,12,2,8,10,11,5,9,3]",4
217054968,"[5,4,6,12,7,11,3,8,13,10,1,9,2]",4
217264446,"[4,8,7,10,3,11,2,1,13,12,6,9,5]",4
217278388,"[2,7,5,10,6,11,3,8,12,13,4,9,1]",4
217392415,"[2,8,7,11,3,12,6,1,13,10,4,9,5]",4
217639819,"[2,4,6,11,7,13,1,8,12,10,5,9,3]",4
217711627,"[2,8,1,11,6,10,3,7,12,13,5,9,4]",4
218348694,"[2,8,7,12,6,10,5,3,13,11,1,9,4]",4
218509359,"[1,8,7,12,4,13,2,3,11,10,6,9,5]",4
218560663,"[5,6,2,12,7,11,1,8,13,10,3,9,4]",4
218589248,"[4,7,5,11,6,10,3,8,12,13,1,9,2]",4
219014300,"[3,8,7,12,6,11,2,1,13,10,5,9,4]",4
219156705,"[4,3,6,11,7,12,1,8,10,13,5,9,2]",4
219246737,"[1,8,6,13,4,11,5,7,12,10,3,9,2]",4
219370443,"[5,8,6,10,1,12,3,7,11,13,4,9,2]",4
219411539,"[1,7,6,11,3,12,2,8,10,13,4,9,5]",4
219497420,"[2,7,6,13,5,10,3,8,11,12,4,9,1]",4
219529729,"[4,7,6,11,2,12,5,8,13,10,1,9,3]",4
219698381,"[2,8,7,12,3,13,5,6,10,11,1,9,4]",4
219826697,"[4,7,6,12,1,11,5,8,10,13,3,9,2]",4
220245165,"[4,8,7,12,3,13,2,5,10,11,6,9,1]",4
220534348,"[4,8,7,11,5,12,3,6,13,10,2,9,1]",4
220556147,"[5,8,4,13,6,12,3,7,11,10,2,9,1]",4
220948032,"[1,6,5,12,7,13,3,8,10,11,2,9,4]",4
221063617,"[1,8,7,13,5,10,3,4,11,12,6,9,2]",4
221148225,"[1,6,5,13,7,11,2,8,10,12,4,9,3]",4
221401632,"[1,6,3,13,7,11,2,8,12,10,5,9,4]",4
221536847,"[1,7,6,11,2,12,5,8,10,13,3,9,4]",4
221818127,"[2,7,3,11,6,13,4,8,10,12,5,9,1]",4
221995174,"[2,7,1,13,6,11,5,8,12,10,4,9,3]",4
222086485,"[4,7,6,13,2,11,1,8,10,12,5,9,3]",4
222147145,"[5,8,7,12,4,10,6,3,13,11,2,9,1]",4
222248649,"[3,2,6,11,7,10,1,8,13,12,4,9,5]",4
222306552,"[4,7,1,12,6,11,3,8,13,10,5,9,2]",4
222509986,"[3,8,7,10,4,12,6,5,11,13,2,9,1]",4
222848546,"[4,7,3,13,6,11,5,8,10,12,2,9,1]",4
222849588,"[5,6,4,11,7,10,1,8,13,12,3,9,2]",4
223417134,"[2,8,4,13,6,10,5,7,11,12,3,9,1]",4
223489910,"[4,7,5,11,6,12,2,8,10,13,1,9,3]",4
223757870,"[2,8,7,12,4,11,1,3,10,13,6,9,5]",4
224263354,"[2,8,7,12,4,10,5,1,11,13,6,9,3]",4
225145656,"[1,8,7,10,4,12,3,2,13,11,6,9,5]",4
225195629,"[3,8,1,12,6,10,5,7,11,13,2,9,4]",4
225229967,"[4,7,3,11,6,13,5,8,12,10,1,9,2]",4
225315401,"[2,7,6,12,1,13,5,8,10,11,4,9,3]",4
225362589,"[2,8,7,12,1,13,4,3,10,11,6,9,5]",4
225401561,"[4,8,7,13,3,12,1,6,11,10,5,9,2]",4
225452718,"[1,8,2,12,6,13,3,7,10,11,5,9,4]",4
225664849,"[4,2,6,11,7,13,5,8,10,12,3,9,1]",4
225674594,"[1,8,7,12,5,10,4,6,13,11,3,9,2]",4
225952536,"[2,6,1,11,7,13,4,8,12,10,3,9,5]",4
226260934,"[1,6,3,12,7,11,2,8,10,13,5,9,4]",4
226403796,"[2,8,3,10,6,12,4,7,11,13,1,9,5]",4
226438758,"[1,8,6,13,5,10,2,7,11,12,4,9,3]",4
226553659,"[2,8,5,11,6,10,3,7,12,13,1,9,4]",4
226616173,"[1,8,7,10,4,13,3,2,11,12,6,9,5]",4
226690510,"[1,8,7,12,6,10,4,3,11,13,5,9,2]",4
226711998,"[5,6,2,10,7,13,4,8,12,11,3,9,1]",4
226924983,"[2,8,7,11,6,10,5,4,13,12,1,9,3]",4
227037204,"[5,8,7,13,2,10,6,4,11,12,1,9,3]",4
227339727,"[3,6,1,11,7,10,5,8,13,12,2,9,4]",4
227881358,"[3,1,6,10,7,11,2,8,12,13,5,9,4]",4
228095665,"[3,8,4,13,6,12,1,7,10,11,5,9,2]",4
228308612,"[3,8,6,12,4,13,2,7,10,11,1,9,5]",4
228575771,"[5,8,7,13,6,12,4,1,11,10,2,9,3]",4
228807715,"[4,6,5,10,7,11,1,8,12,13,3,9,2]",4
228907664,"[4,7,6,10,3,12,5,8,11,13,1,9,2]",4
229042507,"[3,8,6,12,2,13,4,7,10,11,5,9,1]",4
229082352,"[2,6,1,12,7,11,5,8,13,10,4,9,3]",4
229148662,"[5,8,7,10,2,11,1,6,13,12,4,9,3]",4
229216655,"[2,8,7,10,1,12,6,3,13,11,5,9,4]",4
229217698,"[5,8,7,13,1,12,4,6,11,10,2,9,3]",4
229249141,"[4,6,5,12,7,13,3,8,11,10,1,9,2]",4
229266235,"[3,8,7,13,4,10,5,2,11,12,6,9,1]",4
229306978,"[4,8,6,12,5,11,3,7,10,13,2,9,1]",4
229485052,"[3,8,2,13,6,12,1,7,10,11,4,9,5]",4
229624072,"[5,8,3,13,6,10,1,7,12,11,4,9,2]",4
229659454,"[4,8,7,12,2,11,6,5,13,10,1,9,3]",4
229706924,"[2,5,6,12,7,13,4,8,11,10,1,9,3]",4
229823738,"[3,6,5,11,7,10,2,8,12,13,1,9,4]",4
229829982,"[3,1,6,11,7,13,5,8,10,12,2,9,4]",4
230340724,"[1,8,6,10,5,13,3,7,12,11,4,9,2]",4
230451821,"[1,3,6,11,7,13,4,8,10,12,2,9,5]",4
231135430,"[5,8,7,11,6,13,2,4,10,12,3,9,1]",4
231164072,"[1,7,6,13,3,11,4,8,12,10,5,9,2]",4
231250990,"[1,8,6,11,2,13,3,7,12,10,4,9,5]",4
231270968,"[1,8,6,11,4,12,5,7,13,10,3,9,2]",4
231729348,"[4,8,6,11,3,13,5,7,10,12,1,9,2]",4
231947736,"[1,3,6,11,7,10,5,8,13,12,4,9,2]",4
231996054,"[5,7,1,13,6,12,2,8,10,11,3,9,4]",4
231998702,"[1,8,7,12,5,10,3,2,13,11,6,9,4]",4
232800956,"[2,8,7,12,4,11,6,3,10,13,5,9,1]",4
233594846,"[3,8,7,11,6,10,4,1,12,13,2,9,5]",4
233623977,"[4,8,1,11,6,10,5,7,12,13,2,9,3]",4
233635928,"[2,8,6,11,1,10,3,7,12,13,4,9,5]",4
233682816,"[1,7,6,10,3,12,2,8,11,13,4,9,5]",4
234098308,"[3,8,7,10,5,12,2,1,13,11,6,9,4]",4
234126893,"[5,8,7,11,4,10,6,2,12,13,1,9,3]",4
234193929,"[5,8,7,10,1,12,4,2,13,11,6,9,3]",4
234233523,"[4,7,1,12,6,11,3,8,13,10,2,9,5]",4
234704557,"[1,6,2,10,7,13,3,8,11,12,4,9,5]",4
235194466,"[2,7,4,11,6,12,3,8,10,13,1,9,5]",4
235416949,"[2,6,1,12,7,13,4,8,10,11,5,9,3]",4
235855934,"[3,8,6,12,1,11,4,7,10,13,5,9,2]",4
235867470,"[1,8,7,12,5,10,3,6,11,13,2,9,4]",4
235872039,"[5,7,4,11,6,13,3,8,12,10,1,9,2]",4
235956575,"[3,8,7,11,4,10,2,6,13,12,1,9,5]",4
236136867,"[2,8,7,11,6,13,4,5,10,12,1,9,3]",4
236374917,"[4,8,7,13,6,12,3,1,11,10,2,9,5]",4
237234230,"[1,8,6,10,4,11,3,7,12,13,2,9,5]",4
237269699,"[2,8,6,10,1,12,5,7,11,13,4,9,3]",4
237373005,"[3,7,6,13,5,11,4,8,12,10,1,9,2]",4
237456358,"[5,7,4,13,6,12,1,8,11,10,2,9,3]",4
237895162,"[5,8,7,10,2,13,6,4,12,11,3,9,1]",4
237935698,"[3,8,7,12,4,11,6,2,13,10,5,9,1]",4
238018511,"[5,8,6,10,1,13,2,7,12,11,4,9,3]",4
238075479,"[2,8,7,12,4,10,5,6,11,13,3,9,1]",4
238249178,"[1,8,7,11,5,13,2,4,10,12,6,9,3]",4
238810963,"[4,8,7,13,1,10,3,5,12,11,6,9,2]",4
239112353,"[1,8,7,12,6,11,5,4,10,13,2,9,3]",4
239399915,"[2,3,6,12,7,11,5,8,13,10,4,9,1]",4
239455121,"[1,8,7,10,3,11,2,6,13,12,4,9,5]",4
239750773,"[5,2,6,12,7,13,1,8,10,11,3,9,4]",4
239790429,"[1,8,7,11,6,12,4,2,10,13,5,9,3]",4
239980766,"[5,8,6,11,2,13,1,7,10,12,4,9,3]",4
239989489,"[3,6,2,13,7,12,5,8,11,10,1,9,4]",4
239992338,"[5,6,4,10,7,12,2,8,13,11,3,9,1]",4
240261238,"[2,8,7,12,6,13,4,1,10,11,3,9,5]",4
240338736,"[1,7,2,13,6,11,3,8,10,12,5,9,4]",4
240707980,"[1,8,7,12,6,11,5,3,13,10,4,9,2]",4
241062262,"[3,4,6,13,7,11,5,8,12,10,1,9,2]",4
241649444,"[2,8,7,12,5,13,1,6,10,11,4,9,3]",4
242464426,"[5,8,3,13,6,11,1,7,10,12,4,9,2]",4
242514436,"[4,8,7,13,2,11,6,3,12,10,5,9,1]",4
243053500,"[5,8,7,13,4,10,1,6,12,11,3,9,2]",4
243479240,"[4,8,7,11,5,10,1,6,12,13,2,9,3]",4
244203991,"[5,8,7,13,3,10,6,1,12,11,2,9,4]",4
244421982,"[2,8,5,10,6,11,4,7,13,12,3,9,1]",4
244576875,"[1,6,5,11,7,12,3,8,13,10,2,9,4]",4
244588662,"[1,6,3,13,7,11,2,8,10,12,5,9,4]",4
244623820,"[1,7,6,12,5,11,4,8,13,10,3,9,2]",4
244650494,"[1,7,5,13,6,11,4,8,10,12,2,9,3]",4
244704196,"[5,2,6,13,7,12,3,8,10,11,4,9,1]",4
245119119,"[2,6,4,11,7,10,5,8,13,12,1,9,3]",4
245130666,"[4,8,7,13,3,12,2,5,10,11,6,9,1]",4
245135340,"[4,7,6,10,2,12,5,8,11,13,3,9,1]",4
245748334,"[2,8,6,13,3,11,1,7,12,10,4,9,5]",4
245762304,"[5,6,3,12,7,10,4,8,13,11,2,9,1]",4
245924814,"[4,8,3,11,6,12,5,7,10,13,2,9,1]",4
245990357,"[3,8,2,10,6,12,4,7,13,11,5,9,1]",4
246012321,"[5,8,7,11,1,13,6,2,12,10,3,9,4]",4
246084370,"[5,2,6,13,7,11,1,8,12,10,3,9,4]",4
246256886,"[5,8,4,11,6,10,3,7,12,13,2,9,1]",4
246579040,"[2,8,7,11,3,13,5,4,10,12,6,9,1]",4
246944434,"[4,1,6,11,7,10,3,8,13,12,2,9,5]",4
247103910,"[3,7,6,13,1,10,4,8,11,12,5,9,2]",4
247259976,"[4,8,7,13,1,10,6,3,12,11,5,9,2]",4
247280701,"[5,8,7,12,4,10,3,6,13,11,2,9,1]",4
247299025,"[4,7,6,10,5,13,3,8,11,12,1,9,2]",4
247701792,"[2,8,7,12,4,10,5,6,13,11,1,9,3]",4
248040171,"[4,7,6,11,2,10,3,8,13,12,5,9,1]",4
248186064,"[3,7,6,12,2,10,5,8,11,13,4,9,1]",4
248551993,"[1,8,6,11,4,13,3,7,12,10,5,9,2]",4
248836297,"[1,8,7,12,4,11,3,5,13,10,6,9,2]",4
248842924,"[5,8,7,12,3,10,2,6,13,11,1,9,4]",4
249069761,"[5,8,6,11,1,12,3,7,10,13,2,9,4]",4
249276346,"[1,8,7,13,6,12,4,5,11,10,3,9,2]",4
249469553,"[1,8,6,10,5,13,2,7,12,11,3,9,4]",4
249770527,"[2,7,6,10,5,11,4,8,13,12,1,9,3]",4
249829380,"[5,8,7,12,3,13,1,4,11,10,6,9,2]",4
249860172,"[2,8,7,13,1,11,5,6,10,12,3,9,4]",4
249995315,"[1,8,7,11,2,12,6,5,10,13,4,9,3]",4
250184978,"[4,8,7,10,3,12,5,2,13,11,6,9,1]",4
250440570,"[5,8,7,13,6,11,1,4,12,10,3,9,2]",4
251000103,"[1,8,7,12,6,11,4,5,13,10,3,9,2]",4
251224384,"[2,6,1,11,7,10,4,8,13,12,3,9,5]",4
251309994,"[3,8,7,11,2,13,5,4,12,10,6,9,1]",4
251364262,"[1,8,7,13,6,10,2,5,12,11,3,9,4]",4
251716924,"[4,8,7,10,5,13,2,1,11,12,6,9,3]",4
251968048,"[3,7,2,12,6,11,4,8,10,13,5,9,1]",4
252212433,"[2,8,7,13,5,10,1,3,11,12,6,9,4]",4
252761077,"[1,8,7,10,4,11,6,5,12,13,2,9,3]",4
252843992,"[4,6,2,10,7,13,1,8,12,11,5,9,3]",4
252913199,"[2,5,6,12,7,11,4,8,10,13,1,9,3]",4
253123095,"[4,8,7,11,6,12,1,5,10,13,2,9,3]",4
253198639,"[4,8,7,10,2,13,6,1,11,12,5,9,3]",4
253439420,"[5,6,3,13,7,12,4,8,10,11,1,9,2]",4
253562524,"[4,7,2,13,6,12,1,8,11,10,3,9,5]",4
253576408,"[4,7,6,12,3,11,2,8,13,10,1,9,5]",4
253955726,"[3,7,6,12,2,11,5,8,13,10,1,9,4]",4
254326961,"[5,8,7,12,6,13,3,1,11,10,4,9,2]",4
254978068,"[1,8,7,12,5,11,2,3,13,10,6,9,4]",4
255019308,"[5,7,6,12,2,11,1,8,10,13,3,9,4]",4
255501822,"[1,7,5,13,6,12,4,8,10,11,3,9,2]",4
255635483,"[1,8,7,11,6,10,2,4,12,13,5,9,3]",4
255988672,"[4,8,7,13,5,10,6,3,11,12,2,9,1]",4
256162451,"[4,7,5,10,6,13,3,8,12,11,1,9,2]",4
256221988,"[4,8,7,11,5,10,6,2,13,12,1,9,3]",4
256369445,"[4,8,6,11,3,10,2,7,13,12,1,9,5]",4
256487374,"[2,1,6,13,7,11,5,8,12,10,3,9,4]",4
257014850,"[3,8,7,12,1,10,6,5,13,11,2,9,4]",4
257040331,"[4,7,6,11,5,10,1,8,13,12,3,9,2]",4
257217538,"[2,8,7,12,6,10,5,1,13,11,4,9,3]",4
257459534,"[1,3,6,10,7,12,4,8,13,11,2,9,5]",4
257983353,"[4,7,1,12,6,13,5,8,10,11,3,9,2]",4
258018665,"[4,7,6,10,2,11,5,8,13,12,1,9,3]",4
258495440,"[4,7,6,10,3,11,2,8,13,12,5,9,1]",4
258786912,"[5,3,6,12,7,13,2,8,11,10,1,9,4]",4
258846023,"[1,8,7,11,2,10,6,4,12,13,3,9,5]",4
258952289,"[3,7,2,13,6,10,5,8,12,11,1,9,4]",4
258957711,"[2,8,7,11,5,13,1,6,12,10,4,9,3]",4
259226254,"[3,8,7,11,1,13,4,6,12,10,5,9,2]",4
259240127,"[2,8,6,13,1,10,3,7,12,11,5,9,4]",4
259819710,"[3,8,7,10,2,13,4,6,12,11,1,9,5]",4
260307543,"[4,7,6,11,5,10,2,8,12,13,1,9,3]",4
260365544,"[4,8,7,12,1,10,6,3,13,11,2,9,5]",4
260520106,"[2,8,7,11,4,12,1,5,13,10,6,9,3]",4
260524818,"[3,8,7,11,6,12,4,2,13,10,1,9,5]",4
260754610,"[4,6,1,10,7,11,3,8,12,13,2,9,5]",4
260916133,"[1,7,3,10,6,13,5,8,11,12,4,9,2]",4
261543421,"[2,5,6,12,7,13,1,8,11,10,3,9,4]",4
261589958,"[1,8,2,11,6,12,5,7,13,10,3,9,4]",4
261797441,"[4,7,6,12,5,10,2,8,11,13,1,9,3]",4
261936072,"[3,8,7,13,6,12,1,5,10,11,2,9,4]",4
262110761,"[1,6,4,10,7,11,3,8,13,12,2,9,5]",4
262235990,"[5,8,7,10,6,12,4,2,13,11,1,9,3]",4
262249538,"[2,8,7,10,5,13,6,1,11,12,4,9,3]",4
262967191,"[1,8,7,10,5,12,6,3,11,13,4,9,2]",4
263162989,"[3,8,7,12,1,13,6,2,10,11,5,9,4]",4
263185033,"[4,8,3,13,6,12,5,7,11,10,1,9,2]",4
263206570,"[4,3,6,12,7,13,2,8,11,10,1,9,5]",4
263329514,"[4,3,6,13,7,11,5,8,10,12,2,9,1]",4
263439010,"[5,8,7,12,6,11,2,1,13,10,4,9,3]",4
263450860,"[3,8,6,11,2,10,4,7,12,13,5,9,1]",4
263514250,"[4,6,5,11,7,10,3,8,12,13,1,9,2]",4
263775544,"[2,7,6,12,1,10,3,8,11,13,4,9,5]",4
264178928,"[4,1,6,13,7,11,3,8,10,12,5,9,2]",4
264550809,"[4,6,2,11,7,12,1,8,13,10,3,9,5]",4
264587227,"[1,7,6,10,3,11,5,8,12,13,2,9,4]",4
264654464,"[1,5,6,11,7,10,3,8,12,13,4,9,2]",4
264656556,"[5,8,7,10,2,11,6,1,13,12,3,9,4]",4
264930068,"[3,6,4,11,7,10,1,8,12,13,5,9,2]",4
265423307,"[5,8,2,13,6,12,4,7,11,10,3,9,1]",4
265578652,"[3,7,6,11,5,10,1,8,12,13,4,9,2]",4
265738606,"[5,8,6,10,2,11,3,7,13,12,1,9,4]",4
266232452,"[3,8,7,13,6,12,4,1,11,10,2,9,5]",4
266286611,"[4,8,7,13,1,12,3,6,10,11,5,9,2]",4
266395321,"[3,7,1,11,6,12,4,8,10,13,5,9,2]",4
266471428,"[4,6,2,10,7,13,1,8,12,11,3,9,5]",4
266630130,"[5,8,3,12,6,13,2,7,11,10,4,9,1]",4
266769672,"[1,6,3,12,7,11,2,8,13,10,4,9,5]",4
267064379,"[5,7,2,13,6,12,3,8,11,10,1,9,4]",4
267104339,"[4,8,7,10,6,13,2,3,11,12,1,9,5]",4
267120572,"[2,7,5,10,6,11,4,8,12,13,3,9,1]",4
267205193,"[3,8,7,12,5,11,1,6,13,10,2,9,4]",4
267276680,"[3,7,6,13,1,11,2,8,12,10,4,9,5]",4
268169073,"[3,7,6,12,2,11,4,8,13,10,1,9,5]",4
268652013,"[5,7,2,11,6,13,3,8,12,10,4,9,1]",4
268698607,"[2,8,7,10,4,13,1,6,12,11,5,9,3]",4
268837054,"[2,3,6,12,7,13,5,8,11,10,4,9,1]",4
268932724,"[2,7,4,11,6,13,1,8,12,10,5,9,3]",4
269102607,"[3,8,7,13,1,12,6,5,11,10,4,9,2]",4
269237080,"[2,8,7,11,6,10,5,1,12,13,3,9,4]",4
269354776,"[1,8,7,11,6,10,3,4,13,12,2,9,5]",4
269368809,"[1,8,7,13,2,11,3,5,12,10,6,9,4]",4
269415160,"[4,8,2,11,6,12,5,7,10,13,1,9,3]",4
269630420,"[5,6,3,13,7,11,4,8,12,10,1,9,2]",4
269688649,"[3,8,7,12,1,10,6,5,11,13,2,9,4]",4
269945641,"[1,8,7,13,2,11,6,5,12,10,3,9,4]",4
270020226,"[2,8,7,13,4,10,6,1,11,12,5,9,3]",4
270399193,"[1,4,6,11,7,10,3,8,13,12,2,9,5]",4
270452211,"[5,8,1,13,6,12,4,7,10,11,3,9,2]",4
270865874,"[4,6,1,10,7,12,5,8,11,13,2,9,3]",4
271418270,"[5,8,7,10,1,12,2,6,11,13,3,9,4]",4
271520056,"[5,7,3,13,6,12,2,8,10,11,4,9,1]",4
271740974,"[5,7,4,13,6,10,1,8,12,11,3,9,2]",4
271930142,"[3,7,4,12,6,13,5,8,10,11,2,9,1]",4
272022023,"[3,8,7,10,5,11,4,2,13,12,6,9,1]",4
272222710,"[2,6,5,11,7,10,1,8,13,12,4,9,3]",4
272310522,"[5,8,4,12,6,10,1,7,13,11,3,9,2]",4
272378037,"[5,7,6,11,2,13,4,8,10,12,1,9,3]",4
272904586,"[2,6,5,11,7,13,3,8,10,12,1,9,4]",4
273987329,"[2,5,6,13,7,11,4,8,12,10,3,9,1]",4
274020106,"[5,7,6,12,1,11,4,8,13,10,3,9,2]",4
274172183,"[4,8,6,12,1,13,2,7,10,11,3,9,5]",4
274336595,"[4,8,7,10,2,11,5,3,12,13,6,9,1]",4
275142679,"[5,8,7,10,3,13,6,1,12,11,2,9,4]",4
275354585,"[4,8,7,11,2,10,1,5,12,13,6,9,3]",4
275399867,"[2,1,6,12,7,11,5,8,13,10,4,9,3]",4
275532981,"[2,8,7,13,4,11,5,1,12,10,6,9,3]",4
275886181,"[2,8,6,10,1,13,5,7,11,12,4,9,3]",4
276284557,"[5,7,6,10,2,11,3,8,12,13,4,9,1]",4
276556954,"[5,8,7,10,3,12,6,2,11,13,4,9,1]",4
276641960,"[5,8,7,11,6,13,1,4,10,12,2,9,3]",4
276661333,"[4,7,6,13,3,11,2,8,10,12,5,9,1]",4
276838519,"[4,6,3,13,7,11,2,8,10,12,5,9,1]",4
277119416,"[2,1,6,10,7,11,5,8,12,13,4,9,3]",4
277195350,"[3,8,7,11,2,10,6,4,12,13,5,9,1]",4
277399856,"[4,3,6,11,7,10,1,8,13,12,5,9,2]",4
277482004,"[1,8,7,13,4,10,5,3,12,11,6,9,2]",4
277518291,"[4,8,7,11,5,12,3,2,10,13,6,9,1]",4
277663527,"[5,7,2,10,6,13,3,8,12,11,1,9,4]",4
277766184,"[5,8,7,10,1,12,6,3,13,11,2,9,4]",4
277945384,"[1,8,7,10,6,13,2,4,11,12,5,9,3]",4
277975743,"[3,8,7,11,6,13,5,1,10,12,4,9,2]",4
278007518,"[2,8,7,12,1,11,4,6,13,10,5,9,3]",4
278241299,"[4,7,2,10,6,12,3,8,13,11,5,9,1]",4
278273336,"[2,8,7,13,1,10,3,5,12,11,6,9,4]",4
278471553,"[5,6,2,10,7,13,1,8,11,12,3,9,4]",4
278968815,"[1,8,7,10,4,12,2,5,13,11,6,9,3]",4
279323667,"[4,8,7,12,6,13,2,5,11,10,1,9,3]",4
279456600,"[1,8,7,12,5,11,6,4,10,13,2,9,3]",4
279819782,"[1,8,7,11,6,10,3,5,13,12,2,9,4]",4
280298321,"[5,8,7,10,6,11,1,3,12,13,4,9,2]",4
280357772,"[5,8,7,11,2,13,6,3,12,10,4,9,1]",4
280475674,"[5,8,3,12,6,13,4,7,11,10,1,9,2]",4
281177754,"[1,3,6,12,7,13,2,8,10,11,4,9,5]",4
281261940,"[2,8,7,13,1,10,5,6,12,11,4,9,3]",4
281474786,"[3,8,1,10,6,11,4,7,13,12,5,9,2]",4
282556507,"[3,8,7,11,5,12,2,4,13,10,6,9,1]",4
282774367,"[5,8,7,11,2,10,1,4,12,13,6,9,3]",4
283177853,"[3,4,6,13,7,11,2,8,10,12,5,9,1]",4
283632250,"[1,6,5,13,7,10,2,8,12,11,4,9,3]",4
283900053,"[1,8,7,12,2,11,5,6,13,10,4,9,3]",4
283987124,"[1,8,7,12,6,11,4,2,13,10,5,9,3]",4
284298101,"[3,6,5,10,7,12,4,8,11,13,1,9,2]",4
284567945,"[2,8,7,11,3,10,6,1,12,13,4,9,5]",4
285233180,"[5,1,6,12,7,10,3,8,13,11,2,9,4]",4
285634105,"[1,5,6,13,7,11,3,8,12,10,4,9,2]",4
285777393,"[1,8,7,12,5,13,2,6,10,11,4,9,3]",4
285794093,"[2,8,4,12,6,10,1,7,13,11,3,9,5]",4
285849675,"[3,7,6,13,2,12,4,8,10,11,5,9,1]",4
285932298,"[4,7,3,10,6,13,1,8,12,11,5,9,2]",4
286048014,"[3,8,5,10,6,12,2,7,11,13,1,9,4]",4
286095635,"[3,7,5,13,6,11,1,8,12,10,4,9,2]",4
286111690,"[2,5,6,10,7,11,1,8,13,12,4,9,3]",4
286401331,"[3,7,6,11,5,12,1,8,13,10,2,9,4]",4
286526351,"[5,6,1,10,7,12,3,8,11,13,2,9,4]",4
286581063,"[4,8,7,11,6,13,1,2,10,12,5,9,3]",4
287969034,"[5,8,7,12,6,11,3,2,13,10,4,9,1]",4
287978365,"[1,8,7,10,2,13,4,5,11,12,6,9,3]",4
288059302,"[1,8,7,12,4,10,6,2,11,13,5,9,3]",4
288488874,"[4,8,7,13,1,11,2,6,12,10,5,9,3]",4
288929195,"[3,8,7,10,2,13,4,6,12,11,5,9,1]",4
288981906,"[4,8,7,10,1,13,2,3,11,12,6,9,5]",4
288988450,"[5,8,7,11,2,10,6,3,13,12,1,9,4]",4
289172051,"[4,6,3,10,7,12,1,8,11,13,5,9,2]",4
289351962,"[2,8,7,13,4,12,3,1,10,11,6,9,5]",4
289554090,"[3,8,7,11,5,10,1,2,13,12,6,9,4]",4
289712039,"[3,8,6,13,4,10,2,7,11,12,1,9,5]",4
289735785,"[4,8,7,12,2,13,6,1,11,10,3,9,5]",4
289964404,"[4,7,1,10,6,12,5,8,11,13,3,9,2]",4
290031654,"[3,8,7,10,6,11,2,4,12,13,1,9,5]",4
290100615,"[3,1,6,10,7,13,2,8,11,12,5,9,4]",4
290535269,"[4,7,1,11,6,10,2,8,12,13,5,9,3]",4
290646671,"[3,8,6,11,2,13,1,7,12,10,4,9,5]",4
291023260,"[1,8,5,11,6,10,4,7,13,12,2,9,3]",4
291097240,"[3,8,7,13,5,11,6,4,12,10,1,9,2]",4
291104745,"[2,8,1,12,6,11,4,7,13,10,5,9,3]",4
291365044,"[2,8,6,12,1,11,4,7,10,13,3,9,5]",4
291409144,"[3,8,7,11,5,12,2,4,10,13,6,9,1]",4
291530036,"[1,8,6,13,2,12,3,7,11,10,5,9,4]",4
291538007,"[4,6,5,13,7,10,2,8,11,12,1,9,3]",4
291741953,"[4,5,6,13,7,12,3,8,11,10,2,9,1]",4
292238786,"[4,7,3,11,6,12,2,8,10,13,1,9,5]",4
292672928,"[4,8,7,12,1,10,6,2,11,13,5,9,3]",4
292830822,"[5,7,2,11,6,12,1,8,13,10,3,9,4]",4
292927542,"[3,7,6,10,1,12,2,8,13,11,4,9,5]",4
293396950,"[4,8,7,12,1,13,2,6,10,11,3,9,5]",4
293544355,"[3,8,7,13,2,11,1,4,12,10,6,9,5]",4
294848057,"[4,3,6,11,7,13,2,8,10,12,1,9,5]",4
294966055,"[2,7,1,11,6,12,4,8,13,10,3,9,5]",4
295033364,"[5,7,6,13,3,11,4,8,12,10,1,9,2]",4
295268589,"[4,8,7,13,2,11,1,6,12,10,5,9,3]",4
296145004,"[3,6,1,13,7,12,4,8,11,10,2,9,5]",4
296173201,"[2,8,1,10,6,12,4,7,11,13,3,9,5]",4
296736756,"[1,8,7,11,2,12,5,3,13,10,6,9,4]",4
296784457,"[3,7,6,10,2,11,5,8,13,12,4,9,1]",4
296994111,"[5,8,7,13,3,11,1,6,10,12,4,9,2]",4
297312851,"[2,8,7,13,3,10,5,6,12,11,4,9,1]",4
297580190,"[1,7,6,11,4,13,3,8,12,10,2,9,5]",4
297676708,"[1,8,2,13,6,10,5,7,11,12,3,9,4]",4
297998028,"[5,7,4,13,6,11,2,8,12,10,1,9,3]",4
298039664,"[2,6,3,13,7,12,1,8,11,10,4,9,5]",4
